RecordID,CountyID,LandDescriptionID,BriefLegal,Subdivision,Lot,Block,AbstractName,AcreageByTract,QuarterCalls,Remarks
dc5b4318-9787-4fb1-9426-75b34b687f33,221,58b6caec-c882-48c3-8e0c-ce718e49e8eb,CASTLEWOOD ESTATES ADDITION SECTION 2 E 8,CASTLEWOOD ESTATES ADDITION SECTION 2,8,E,NULL,NULL,NULL,NULL
a346f350-e12b-4a4c-8061-14f64492428f,221,58b9dab5-8c84-47fe-ad81-1c80cad63b05,SEE RECORD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
f606ca2e-ce6a-48c8-84a1-de2e037b627b,221,58ba9272-6444-4cbd-b223-8335726c2b2a,LT3 BK A CT3 ABIL IND DST1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
fd5247ec-bb48-4b7c-8814-9072879adad7,221,58bdce1e-3355-4a28-bbd5-06b0d459bbf3,A-409 TEXAS AND NEW ORLEANS RAILROAD COMPANY 3 2 W2,NULL,NULL,NULL,409,NULL,W2,NULL
47d1c7bd-de09-4bee-a80c-e183e0ae054c,221,579b412b-829d-4753-bf38-891bfa6abbe6,UNIVERSITY HILLS ADDITION CONTINUATION 1 A 5,UNIVERSITY HILLS ADDITION CONTINUATION 1,5,A,NULL,NULL,NULL,NULL
dc30f394-f5d8-46e5-8933-bea1522cd436,221,57acf69f-8156-4093-ae09-f3e81fe4c8ab,DEL MAR ADDITION 2 1 0.1880 acres,DEL MAR ADDITION,1,2,NULL,0.1880,NULL,NULL
40f7a484-0f82-4493-bc8b-7f64e78238ad,221,57b0f4e4-4800-4076-9f67-1c00615d57a1,WESTWOOD PLAZA ADDITION 1 1 0.0350 acres,WESTWOOD PLAZA ADDITION,1,1,NULL,0.0350,NULL,NULL
5513c5d7-ea47-42bf-99e2-7bf52898d347,221,57b15b5e-b984-487b-b66c-b77ff3f0b1df,119.91,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53fc3e3a-740c-4d09-b9de-7f6c58957cc4,221,57b33b34-429c-46ed-8bf0-a9be51bf693e,SAYLES SUBDIVISION 12,SAYLES SUBDIVISION,12,NULL,NULL,NULL,NULL,NULL
85eb41ce-f4c8-48e5-9179-144f4144e9f2,221,57c7fbba-ff60-46fe-87d4-1ea9f8282a80,SMITH J 99 2.5890 acres,NULL,NULL,NULL,NULL,2.5890,NULL,NULL
75658beb-68ba-4f30-84c9-7530b89fc1e2,221,57ec81fe-4c9e-44b3-9d3f-7d4c6cd7502f,NORTH PARK ADDITION 15 2,NORTH PARK ADDITION,2,15,NULL,NULL,NULL,NULL
b2eeb233-082a-46fb-b0d0-5717e23fa7b8,221,57f42336-abd9-4580-8761-d20060de4dfd,HUGHES AND LEDBETTER ADDITION D 2 1.140 SQ FT,HUGHES AND LEDBETTER ADDITION,2,D,NULL,1.140 SQ FT,NULL,NULL
216d69fe-faf3-484f-ba9f-2489352b44e5,221,57fa385b-1179-4c56-b8ba-9442efdc3366,JETT J M 105 1.7600 acres,NULL,NULL,NULL,NULL,1.7600,NULL,NULL
fc6f4d08-8157-418e-8e70-8225c116f83d,221,57ffa167-83e8-4b09-9891-42574e54ba58,41.57,NULL,NULL,NULL,NULL,NULL,NULL,NULL
aca01647-2754-4b9d-b375-66306d75933b,221,580e1d43-7029-40a3-9acf-437387720c20,CRESCENT HEIGHTS ADDITION Q 4,CRESCENT HEIGHTS ADDITION,4,Q,NULL,NULL,NULL,NULL
1beffb4a-9d48-414a-9486-7c3d96a4cc11,221,581d2470-cc07-458a-bead-c0e24b609f84,NORTH PK                      0026,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d346c509-83a9-4a83-8a1e-b67c73069405,221,58257ff0-1829-414d-a501-69003eaf1e3c,TRENT ORIGINAL TOWN OF 14 12,TRENT ORIGINAL TOWN OF,12,14,NULL,NULL,NULL,NULL
28bcdb18-0072-4002-a28a-0d06a4b3f34a,221,582aa7a1-fba8-4c38-b697-486922f271c5,243.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9787040c-eee6-4df4-82fb-557fae403081,221,582cbe07-454a-4ea9-9137-a149be43cd0b,A-1432 WINTERS W G 33 SE 54.2860 acres,NULL,NULL,NULL,1432,54.2860,SE,NULL
1ea129c9-88c1-4eab-957e-2f02b1978e3d,221,58395af5-1d58-49b3-ac62-6f0f8dbf64eb,HERITAGE PARKS ADDITION SECTION 8 A 15,HERITAGE PARKS ADDITION SECTION 8,15,A,NULL,NULL,NULL,NULL
54aa32d4-7648-49aa-a3a1-2fdeba1e1500,221,5841be3e-32f4-4c89-979e-cd0099e1465d,A-1039 MAISEL M 21 SW 8.1740 acres,NULL,NULL,NULL,1039,8.1740,SW,NULL
f7f7fa06-1570-4b95-8e08-12c86784470f,221,5846dd66-1b67-4594-bd53-b2807699e76e,214.16,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a694eabe-967c-45ce-bed6-198c8143a3af,221,58498971-4458-4228-b744-7db3342e716c,127.62,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5b2fe4e3-e1eb-485f-bc4c-280ee52fc380,221,584e9d5c-a529-4aa0-a6b4-3b91d4398e87,ELM VALLEY SUBDIVISION SECTION 7 REPLAT 7 10.6800 acres,ELM VALLEY SUBDIVISION SECTION 7 REPLAT,7,NULL,NULL,10.6800,NULL,NULL
8fe974f1-c01b-46a1-b68a-1e72ccf1a175,221,584f8a68-e751-4469-a17d-a12242e19342,MEADOW VALLEY ESTATES,MEADOW VALLEY ESTATES,NULL,NULL,NULL,NULL,NULL,NULL
1c574adf-29da-4192-9190-d744c8e744ad,221,58576ebf-14a1-4c0b-9156-0ff9e0fb589e,SAYLES SUBDIVISION 1 6,SAYLES SUBDIVISION,6,1,NULL,NULL,NULL,NULL
ff2361ec-2929-4766-94af-a51b9a573d52,221,585937ca-87bd-4a61-9213-7e8ef7f182c4,A-319 TALBOT M 103 31.2040 acres,NULL,NULL,NULL,319,31.2040,NULL,NULL
c8dccc24-83cb-4b32-a6c2-9a623ae675e7,221,5866a0da-1058-43d4-a9d8-c1b15085a626,VOL 5 PAGE 378,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2f92efe6-5a15-48f1-8d87-8d9e46f22234,221,586b73f2-78a2-42fb-99ed-d4baf7fb7e7a,BAL 33 SE 2.7800 acres,NULL,NULL,NULL,NULL,2.7800,SE,NULL
30aa5be5-086d-42fd-8017-526dc6b966f8,221,587c009e-9d75-4c68-91f1-d0086e3b441c,PARKSIDE PLACE SUBDIVISION SECTION 1 1 101,PARKSIDE PLACE SUBDIVISION SECTION 1,101,1,NULL,NULL,NULL,NULL
ce7e6636-89a1-4dcb-959e-a1f2ec24b1db,221,581fc5d5-0ea4-4c33-b703-540dfc233122,AUSTIN B 91 10,NULL,NULL,NULL,NULL,NULL,NULL,NULL
175caac3-32c1-42ed-b50d-c35541046fe0,221,5820f6cf-357b-4882-ad08-290b148e6c33,CRESCENT HEIGHTS CONTINUATION 1 F 31,CRESCENT HEIGHTS CONTINUATION 1,31,F,NULL,NULL,NULL,NULL
0631ecab-cc71-446c-aa7d-9aa0239bcb2a,221,5821d6e0-b3cb-45aa-903e-a1df79cb3cf5,A-1855 SOUTHERN PACIFIC RAILROAD COMPANY 22 16.3880 acres,NULL,NULL,NULL,1855,16.3880,NULL,NULL
065885f6-2c22-4b06-b043-de372c2eaa0d,221,5822fe12-bf7a-4d63-86bc-7308fdf86580,GREEN ACRES SECTION 2 31,GREEN ACRES SECTION 2,NULL,31,NULL,NULL,NULL,NULL
815af4c6-effb-4331-b495-d2c2cc14e8bf,221,582325bd-22d5-4077-8f8f-b5fe49c58a84,A-1412 SIMS W E 33 NE,NULL,NULL,NULL,1412,NULL,NE,NULL
5470b40a-f571-4330-a2b9-011b0712de4b,221,5823da2b-ed0f-4aa2-91fa-8cb0a147666a,CROSSING ADDITION A 36,CROSSING ADDITION,36,A,NULL,NULL,NULL,NULL
d5a6eed4-e52c-4840-8d11-32fd54cd519d,221,5828011a-62b4-4ae6-a585-f7550b0a7218,LT11&12 BK 21 OT ABILENE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8e384d82-254d-4d98-ad2a-11a06f5a5ebd,221,582ffb52-fe97-4feb-9067-ddf2e8e32898,VOL 729 PAGE 565,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6d31a05e-df06-42af-ad1a-f6c6047ab67d,221,58319a54-70c1-4508-be79-fbba906ba000,L C WISE SUBDIVISION 2,L C WISE SUBDIVISION,2,NULL,NULL,NULL,NULL,NULL
2be05164-6086-4ceb-ae83-56039ebf65ce,221,584bbe9e-bd8c-43d8-9e5b-faba5e0086a4,HEADWATERS ESTATES SECTION 1 B 19,HEADWATERS ESTATES SECTION 1,19,B,NULL,NULL,NULL,NULL
5804d571-f952-4e50-8ba3-9e5590bae41e,221,58546b17-ae9f-43bf-ad5e-19c28a2d2260,POTOSI PRAIRIE ADDITION SECTION 1 H 0.5950 acres,POTOSI PRAIRIE ADDITION SECTION 1,NULL,H,NULL,0.5950,NULL,NULL
b10ac13c-8a36-4a0f-b95b-e8cd7a21284f,221,5859e6cc-b1c6-4a80-99ed-e83c2c00f1f1,PT LT11&12 N40' LT10 BK 9 CITY OF ABILENE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d02d13c8-f9ca-4045-aad5-931bf228b792,221,58628989-316a-4a32-a1ab-9b77afe485c1,VOL 258 PAGE 357,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d4eda8b4-36e4-4a53-ad82-96f0a0535b7e,221,5863f149-a6e8-41b1-a5b1-18e655aab342,SAYLES AND HUGHES OF BELLEVUE 10 11,SAYLES AND HUGHES OF BELLEVUE,11,10,NULL,NULL,NULL,NULL
ea0df05b-bf05-48b7-8bca-f2d3b35d4f7a,221,586c0770-5ffe-4796-a9e8-604d90feebdd,ABILENE CITY OF 15 2,ABILENE CITY OF,2,15,NULL,NULL,NULL,NULL
02e494f2-c8f1-4e74-99c5-a8510342c178,221,586c18cc-f7a0-4bea-9c29-b9f617201a6e,COUNTRY VILLAGE ADDITION SECTION 3 L 11,COUNTRY VILLAGE ADDITION SECTION 3,11,L,NULL,NULL,NULL,NULL
1988d126-4693-4643-9f01-aec3d6521242,221,58701214-22ff-4c58-ac48-3af806a492f3,WESTVIEW PARK ADDITION G 41,WESTVIEW PARK ADDITION,41,G,NULL,NULL,NULL,NULL
29276cbd-9eb6-410d-a67f-efb38a7f3d04,221,58714c62-06cd-4179-b4a0-7a851a470839,33.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a0ce551a-7a03-4567-98ed-beb2c82af90e,221,5873a04d-51a2-4f2c-89a8-dd094e247e30,SEE RECORD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ed965d29-f1d3-4466-b541-0743e0eb5c0f,221,5879d905-c806-4677-835d-9a54e412e653,CHIMNEY WOOD ADDITION SECTION 2 A 8,CHIMNEY WOOD ADDITION SECTION 2,8,A,NULL,NULL,NULL,NULL
10d57830-68f7-4a38-b533-6a8534121502,221,58840173-039b-48f6-80fe-40c93cb4d0ea,978.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c23a0a23-bd6b-4082-8645-6a5560e9c4ce,221,58861c45-7899-4706-8f42-42b6aba6effb,LEGACY VILLAGE SECTION 2 A 14,LEGACY VILLAGE SECTION 2,14,A,NULL,NULL,NULL,NULL
2e387db7-5d94-4cb2-a53b-2fa9adc28534,221,5887eaa4-c24c-4ade-ad4c-1d2f5ecb20ae,NEWHOUSE FARMS SECTION 2 B 14 A-415 VAUGHN J 54 45.6070 acres,NEWHOUSE FARMS SECTION 2,14,B,415,45.6070,NULL,NULL
81a84cb7-f3be-43a7-8513-c6123324f23d,221,5899a579-7140-4581-9aa3-3e8def1e826b,COUNTRY CLUB ADDITION 9 105,COUNTRY CLUB ADDITION,105,9,NULL,NULL,NULL,NULL
8698bfff-12bb-45d8-98ae-84331b6486ba,221,58ae6736-d228-4b50-b264-247c2a3c65b9,VOL 1081 PAGE 281,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6f551759-281d-4999-b182-4a1eceefe67c,221,57e7bdd9-f8a3-4a7a-a905-e29679131454,BETTES HEIGHTS SUBDIVISION F 3,BETTES HEIGHTS SUBDIVISION,3,F,NULL,NULL,NULL,NULL
3991f5c2-7099-4f72-9771-dbc4085c2749,221,57e9ef07-d5d3-4cab-a9be-b90e41b21680,192.71,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d2dca7f3-81d5-4fcd-8d56-afb1fe6e0f38,221,57ed008f-4b28-48b1-88ee-e6edbdc00f04,COUNTRYSIDE ESTATES ADDITION SECTION 1 1 15,COUNTRYSIDE ESTATES ADDITION SECTION 1,15,1,NULL,NULL,NULL,NULL
31f2d0ca-77ca-4320-85d7-01291b20bb84,221,57f980b3-faca-46fa-bdf4-799d68776c9c,S20' LT4 N40' LT5 BK 24 MCMURRY COLLEGE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
fd116e93-913f-400e-8aac-18e6b72cc43a,221,57f9861d-19c4-4c6b-96ea-4f74dd28f017,SEE RECORD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5e587a1a-4b9e-4e37-9284-a38e44cd7d10,221,57fa1150-ded0-4594-9694-11c53c56db82,455.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6ba5b9c2-5111-467e-937b-2298728fd72a,221,58018b24-685c-4030-9c54-5a9e68f53c31,SEE RECORD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4d39c080-70c2-4da2-a5b2-21c53997c581,221,58112f51-8b7e-4ee9-9669-b5773c9244ba,A-419 WALKER J 57,NULL,NULL,NULL,419,NULL,NULL,NULL
414a8e59-c186-4883-beac-dc2bd51e39ad,221,5811b19d-3e4d-4205-9514-3683259bd9c1,PT JOHN MCSHERRY SUR 129,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a42a07fe-9475-4a3e-8c77-c58766756583,221,5815ad9b-2d14-4afc-974f-02ad35bd6cc6,HARVEST ADDITION SECTION 1 A 48 31.2040 acres,HARVEST ADDITION SECTION 1,48,A,NULL,31.2040,NULL,NULL
bb1f3c06-d4cc-4087-b4ba-20fa970ea6cf,221,581663c5-3367-4be8-a169-8ec133557358,128.30,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e005a9ee-5cd3-4924-b95c-3d8b9218d1dc,221,58284c3c-d176-4913-9ef0-bf7ea74f9df4,AUSTIN B 92 53.3000 acres,NULL,NULL,NULL,NULL,53.3000,NULL,NULL
2461f564-5673-49d9-931b-3458eee8e356,221,582de2fc-57d9-4ebc-8fff-5ba839a9b88a,63.92,NULL,NULL,NULL,NULL,NULL,NULL,NULL
55a86a1d-c56d-4c60-af71-d81ef68eeb67,221,583601f9-8b22-441d-be01-eb90662debbf,SUNSET PARK B 5,SUNSET PARK,5,B,NULL,NULL,NULL,NULL
e8696118-31bc-4f92-83c8-6c0b3ef35784,221,583aafed-bab1-4eda-a6ee-8e006eb661da,BUTTON WILLOW ADDITION SECTION 3 6 1,BUTTON WILLOW ADDITION SECTION 3,1,6,NULL,NULL,NULL,NULL
f9c32537-e5bf-4de0-9ba8-183b26903ccb,221,58420042-04eb-466b-87cd-72e35271ff2d,SAYLES&HUGHE            00001 0003,NULL,NULL,NULL,NULL,NULL,NULL,NULL
02a9963d-ec3c-4574-a682-001b81638247,221,585505ad-f4ac-4c91-8992-f5ee07529250,SEE RECORD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
27e46c16-bd14-4b6b-9667-e4e1e5c0acd9,221,5859eb47-3933-46a7-91de-6f5d9487ffa0,ARTHEL HENSON ADDITION 5 8,ARTHEL HENSON ADDITION,8,5,NULL,NULL,NULL,NULL
5f052248-9d57-40a1-86b4-3f4887229936,221,585d1b69-79ba-4c5d-8cbe-e1bbcc111762,SOUTHERN PACIFIC RAILROAD COMPANY 37 15.35 acres,NULL,NULL,NULL,NULL,15.35,NULL,NULL
55a86a1d-c56d-4c60-af71-d81ef68eeb67,221,5865367d-952b-425c-a1aa-a0abd2113411,WYNROCK ADDITION SECTION 1 12 25,WYNROCK ADDITION SECTION 1,25,12,NULL,NULL,NULL,NULL
85b620a7-a5fd-4f91-923e-05a97a2838c8,221,586853bd-e604-4c69-9e7b-2fd62a413134,COUNTRY CLUB ADDITION 6 18,COUNTRY CLUB ADDITION,18,6,NULL,NULL,NULL,NULL
39f4fb04-f22a-43be-8434-ca03afb1c4be,221,58687ec5-41d9-4fd2-868e-de817de7ca91,TUSCOLA ORIGINAL TOWN OF A 26 0.1710 acres,TUSCOLA ORIGINAL TOWN OF,26,A,NULL,0.1710,NULL,NULL
28f988dd-f291-4c88-9e74-f1c0249eca30,221,586b923f-8b22-498c-8588-b545eb8554ee,A-227 ROBINSON G N 58,NULL,NULL,NULL,227,NULL,NULL,NULL
8367b2e1-802e-4747-9d63-53150e8e47d5,221,586e83e2-0394-44b9-bd39-7afe8c990974,MERKEL CITY OF 32 GRIMES COUNTY SCHOOL LAND 148 0.5170 acres,MERKEL CITY OF,32,NULL,NULL,0.5170,NULL,NULL
e648b7bc-ef75-46b2-ae81-a07d9280da8b,221,5875af3c-b207-40d0-ae31-bff392247590,WYCHWOOD ADDITION SECTION 1 14 0.2900 acres,WYCHWOOD ADDITION SECTION 1,NULL,14,NULL,0.2900,NULL,NULL
33f7199d-dafa-4769-870a-4bb21e8ba474,221,5881bcb4-d353-4815-91cd-07bf99af8858,NORTHWOOD SECTION 1 10 9,NORTHWOOD SECTION 1,9,10,NULL,NULL,NULL,NULL
ccacb26e-ce0c-4cd4-aad5-add64506538a,221,5888a7df-29d9-466b-b728-a4f930f49bf2,VOL 432 PAGE 606,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9bcd44e2-271e-4e9b-a210-10045473d620,221,588d2246-5837-48e3-9ea1-1e7f15f0fad2,126.39,NULL,NULL,NULL,NULL,NULL,NULL,NULL
bb4ddc2e-6d6b-4ce9-8963-2daea5e4e562,221,58900006-fe94-46e3-9258-16a3883cd7b6,LT6 BK F RIVER OAKS SEC 2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2cbf386c-186e-4330-a421-3abdb5143bd6,221,58950626-54ac-41d1-bd8e-db4a81aa0b69,A-319 TALBOT M 103 31.2040 acres,NULL,NULL,NULL,319,31.2040,NULL,NULL
0f05dc56-111b-4e01-ad37-d42f90c326af,221,589dc059-e3a5-40ff-a3b3-88e94ec86bdd,BISON BEND SUBDIVISION SECTION 2 A 6 6.2810 acres,BISON BEND SUBDIVISION SECTION 2,6,A,NULL,6.2810,NULL,NULL
8f04a807-b15e-44bb-88fd-5c8d915168e8,221,58a19658-d898-41e2-bd4f-514233c71db2,SEARS PARK ADDITION 36 3,SEARS PARK ADDITION,3,36,NULL,NULL,NULL,NULL
b6cf9a27-7df7-42e6-9209-3aff2823cc54,221,58a9450a-3566-48d6-b81f-61331bb5205d,CORLEY J A 82 98.0000 acres,NULL,NULL,NULL,NULL,98.0000,NULL,NULL
346cc5ba-55d8-4a51-aee8-1003c87798d3,221,58ae526f-9474-4fe2-abd8-ab88272f273f,SANDY CREEK VILLAGE ADDITION SECTION 2 C 17,SANDY CREEK VILLAGE ADDITION SECTION 2,17,C,NULL,NULL,NULL,NULL
1a0c4e17-2dc0-414c-9a3b-635e78e6dde5,221,58b324b8-6629-41bb-97c5-5049539e1990,SCOTT HIGHWAY ADDITION 16 11 S2,SCOTT HIGHWAY ADDITION,11,16,NULL,NULL,S2,NULL
8e6b93eb-20d2-4646-8be9-11646073ad0f,221,58cea94c-4255-4fd7-b1cb-771466685a86,BAKER HEIGHTS ADDITION SECTION 1 4 16,BAKER HEIGHTS ADDITION SECTION 1,16,4,NULL,NULL,NULL,NULL
944a0444-9fb8-4e77-990d-89d07584f0c3,221,58d043cc-e29c-427c-aacd-dc073a979006,PARK HEIGHTS ADDITION 9 1,PARK HEIGHTS ADDITION,1,9,NULL,NULL,NULL,NULL
845bb349-1d27-4961-abef-95363aea9dcb,221,58d80b44-4c6d-4b8d-94af-ebef1da5d11d,A-417 VAUGHN W E 101 4.1580 acres,NULL,NULL,NULL,417,4.1580,NULL,NULL
22a37b4f-f0a1-4bbf-858b-dc69d4894aa8,221,58e43302-a038-4ab8-8979-c260f182e3ba,COUNTRY CLUB ADDITION 9 104 A-93 SCOTT W P 0.368 acres,COUNTRY CLUB ADDITION,104,9,93,0.368,NULL,NULL
02daf7f6-8316-476d-943b-a6be7cceba60,221,58eefebe-dc85-4f1a-9641-4e4b3c2c1c90,LYTLE SHORES SOUTH SECTION 6 S 31,LYTLE SHORES SOUTH SECTION 6,31,S,NULL,NULL,NULL,NULL
3e1a1f59-f435-43fc-9129-ba41a93d950b,221,58efcac5-00bd-40db-b035-e2ae67a7175b,MCMURRY PARK ADDITION 3 5,MCMURRY PARK ADDITION,5,3,NULL,NULL,NULL,NULL
47bc86d1-f6b9-41eb-9b9b-1ae09775a9a4,221,58f31743-2aeb-4eb1-bbd7-91c9ed45e2b1,BELLA VISTA ADDITION SECTION 1 CONTINUATION 1 E 21,BELLA VISTA ADDITION SECTION 1 CONTINUATION 1,21,E,NULL,NULL,NULL,NULL
1ef1c9c8-a24e-42c5-9eb8-6ed33e143bef,221,58f43452-265e-4da6-a9fc-bcb45b154484,CORLEY D B 3 1.0000 acres,NULL,NULL,NULL,NULL,1.0000,NULL,NULL
86c276f7-133c-45e5-917f-af1e01534ba6,221,58f4cfc8-5b98-4970-8fec-b22236a283cd,1590.17,NULL,NULL,NULL,NULL,NULL,NULL,NULL
be2a7de2-2a2d-4d0d-9008-ecf1001fbf27,221,58f6930b-8136-4fac-ad49-31cff6dddd20,GREEN ACRES ADDITION SECTION 1 15 25,GREEN ACRES ADDITION SECTION 1,25,15,NULL,NULL,NULL,NULL
bc6196b0-d7b5-42f9-9f04-7fc510f7831b,221,58feeb4c-9221-4fa9-ac8f-f0d4ed3d6fef,WYNDROCK ADDITION SECTION 4 8 16,WYNDROCK ADDITION SECTION 4,16,8,NULL,NULL,NULL,NULL
9a3cd6f3-1b84-4ece-befb-8814d3931a34,221,5907c5c3-36c1-444a-9f7b-759200690706,A-1427 TEXAS AND PACIFIC RAILWAY COMPANY 71 19 4.6960 acres,NULL,NULL,NULL,1427,4.6960,NULL,NULL
5ae23bd4-1cc7-485d-927b-6ea13535a15c,221,590f0fef-a5a2-4d4f-9364-df49f68a1051,47.72,NULL,NULL,NULL,NULL,NULL,NULL,NULL
623bfb65-2acf-4de7-bb13-b4a2c06036ea,221,590fae23-e651-4293-a0f9-9cb804736aa5,SEE RECORD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
b56f7635-bb2d-40a3-82d0-338cb7156ede,221,591271d2-2e96-4636-9105-cf63b0b09351,397.94,NULL,NULL,NULL,NULL,NULL,NULL,NULL
91d1417d-c05d-4df3-983e-e6435a75aca2,221,5913a34d-478d-4851-865d-91eb386f28a3,25.88,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d18ca5b8-bcc4-4259-ac38-6610e9d94377,221,58098533-a1a6-4c8d-ac1f-380cb8b7ce7c,S100AC W320AC SEC 59 LAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
76457e45-a842-4d83-babd-b0e83a157b28,221,580dc322-131c-4cf7-951f-580e264c7287,BAL SUR 22,NULL,NULL,NULL,NULL,NULL,NULL,NULL
f14145f6-00fa-4ab0-9422-68c0552b1ca4,221,580e403b-1794-41e2-903e-c42a44c31475,MINDY MORRIS SUBDIVISION 202 7.3200 acres,MINDY MORRIS SUBDIVISION,202,NULL,NULL,7.3200,NULL,NULL
6c756b9b-30d0-453b-a55f-c44b1220fcf5,221,58132518-0e89-4ee4-875b-89526933dfae,SOUTHERN PACIFIC RAILROAD COMPANY 44 1 12.2100 acres,NULL,NULL,NULL,NULL,12.2100,NULL,NULL
2be9d9e9-d24e-45a6-a2c8-11539f203d15,221,58164b78-af64-44b8-9d2e-2bcc1c8a9fe5,PT BK B JOHN F NORTHINGTON,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3a4da870-a777-4c63-a41d-6a78c4d70767,221,5820126f-996c-4439-8e55-5f504fb8e4cc,REFLECTION TOWNHOMES CONDOMINIUMS UNIT 1017 1017,REFLECTION TOWNHOMES CONDOMINIUMS UNIT 1017,1017,NULL,NULL,NULL,NULL,NULL
949243f2-a693-4294-95c2-edea67334f6b,221,5821286f-58cb-4155-b06d-df31cbc0cd24,BEL AIR ADDITION SECTION 4 G 1,BEL AIR ADDITION SECTION 4,1,G,NULL,NULL,NULL,NULL
99fcd8ad-710f-44ac-a292-82b86bcc32c9,221,58220051-794f-4674-8005-15ff386f26d7,HOUSTON AND TEXAS CENTRAL RAILWAY COMPANY 223 64 61.0400 acres,NULL,NULL,NULL,NULL,61.0400,NULL,NULL
c99fecc8-f718-4105-b1e6-8f9b7b15e915,221,5822a44b-7292-4f91-8772-60318e89594b,SEE RECORD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
f2f5a6c7-a3d0-4fa6-b17d-134245040027,221,58279c7e-953c-4d85-a0b2-b49af91bf97c,MERKEL ORIGINAL TOWN OF 22 6,MERKEL ORIGINAL TOWN OF,6,22,NULL,NULL,NULL,NULL
a08899b9-920b-4687-ab58-8f3dab9d3c12,221,5829019c-8914-4936-8a76-dd64cbc83657,PLEASANT HILL ESTATE SECTION 2 9 13,PLEASANT HILL ESTATE SECTION 2,13,9,NULL,NULL,NULL,NULL
12c1d584-2f80-4d44-852d-769cb4adc2d2,221,582dd6c6-128f-4490-bc9b-32c3267a6e51,SCOTT INDUSTRIAL ADDITION 1 11 7.7900 acres,SCOTT INDUSTRIAL ADDITION,11,1,NULL,7.7900,NULL,NULL
c2593fa5-979e-42a6-bb35-e39388b51708,221,5832cf41-669f-43a1-9ef8-89cffb49078e,33.67,NULL,NULL,NULL,NULL,NULL,NULL,NULL
08184970-adb3-42a7-a0a1-49b72648a624,221,58331fae-f2a1-4499-84b2-55905b9ed3df,CANNON W G 0.1420 acres,NULL,NULL,NULL,NULL,0.1420,NULL,NULL
d134ec18-9917-4056-bfc5-caa65ddfb36b,221,58354a1d-e2b9-4fd8-8cdd-346d7916381c,A-777 KELLEY J A 14 SW 49.3160 acres,NULL,NULL,NULL,777,49.3160,SW,NULL
8bce534a-3dfd-4509-9ded-47c19e196f0d,221,5847aeef-c8f3-447a-aa54-66c56fe27c18,A-1322 LAMPTON R P 2 6 4.0000 acres,NULL,NULL,NULL,1322,4.0000,NULL,NULL
eb89c2c0-98d4-4d81-9a64-a3c4dcc9e363,221,58499d34-d0cc-4e69-877b-96e740945ce5,SEE RECORD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50b81091-7a02-4fed-a7e9-3e886fc505a7,221,584f4dc3-8116-4247-a53e-f8c0d2b2ce6e,0.1550 acres,NULL,NULL,NULL,NULL,0.1550,NULL,NULL
21e20c31-ad1a-4a61-a3a1-05b9ceffde98,221,58514b88-19b9-48d6-9284-81e280f43792,BIG ELM ADDITION B 12,BIG ELM ADDITION,12,B,NULL,NULL,NULL,NULL
d8792d3a-18da-4ae0-a2ef-3cdf9dac51b9,221,5856fe2f-588f-4c44-becc-c56a73de889e,BAKER HEIGHTS ADDITION SECTION 2 6 43,BAKER HEIGHTS ADDITION SECTION 2,43,6,NULL,NULL,NULL,NULL
7cc9af0e-b4f9-4adc-8041-09991e0fdb8b,221,585a5d58-cf83-442b-944f-3167df691380,A-806 MINTER J R 8 SW,NULL,NULL,NULL,806,NULL,SW,NULL
dea1057d-c930-4df9-b523-60115f1ef7c8,221,585efc7c-21b7-4ce8-b7bc-bfcb8b0829d5,VOL 218 PAGE 531,NULL,NULL,NULL,NULL,NULL,NULL,NULL
